id,Geographic Area Name,Total
8600000US95526,ZCTA5 95526,196
8600000US95527,ZCTA5 95527,499
8600000US95528,ZCTA5 95528,1437
8600000US95531,ZCTA5 95531,23737
8600000US95536,ZCTA5 95536,2899
8600000US95537,ZCTA5 95537,251
8600000US95540,ZCTA5 95540,14196
8600000US95542,ZCTA5 95542,1871
8600000US95543,ZCTA5 95543,705
8600000US95545,ZCTA5 95545,118
8600000US95546,ZCTA5 95546,3466
8600000US95547,ZCTA5 95547,1063
8600000US95548,ZCTA5 95548,1251
8600000US95549,ZCTA5 95549,929
8600000US95550,ZCTA5 95550,94
8600000US95551,ZCTA5 95551,1416
8600000US95552,ZCTA5 95552,750
8600000US95553,ZCTA5 95553,767
8600000US95554,ZCTA5 95554,508
8600000US95555,ZCTA5 95555,437
8600000US95556,ZCTA5 95556,598
8600000US95558,ZCTA5 95558,416
8600000US95559,ZCTA5 95559,70
8600000US95560,ZCTA5 95560,1615
8600000US95562,ZCTA5 95562,3401
8600000US95563,ZCTA5 95563,665
8600000US95564,ZCTA5 95564,389
8600000US95565,ZCTA5 95565,762
8600000US95567,ZCTA5 95567,1802
8600000US95568,ZCTA5 95568,274
8600000US95569,ZCTA5 95569,371
8600000US95570,ZCTA5 95570,2338
8600000US95571,ZCTA5 95571,304
8600000US95573,ZCTA5 95573,1568
8600000US95585,ZCTA5 95585,457
8600000US95587,ZCTA5 95587,51
8600000US95589,ZCTA5 95589,963
8600000US95595,ZCTA5 95595,139
8600000US95601,ZCTA5 95601,151
8600000US95602,ZCTA5 95602,17557
8600000US95603,ZCTA5 95603,29474
8600000US95604,ZCTA5 95604,85
8600000US95605,ZCTA5 95605,14493
8600000US95606,ZCTA5 95606,249
8600000US95607,ZCTA5 95607,389
8600000US95608,ZCTA5 95608,62539
8600000US95610,ZCTA5 95610,46305
8600000US95612,ZCTA5 95612,1321
8600000US95614,ZCTA5 95614,4359
8600000US95615,ZCTA5 95615,704
8600000US95616,ZCTA5 95616,52212
8600000US95618,ZCTA5 95618,27519
8600000US95619,ZCTA5 95619,5718
8600000US95620,ZCTA5 95620,21954
8600000US95621,ZCTA5 95621,41740
8600000US95623,ZCTA5 95623,3665
8600000US95624,ZCTA5 95624,65948
8600000US95625,ZCTA5 95625,74
8600000US95626,ZCTA5 95626,6065
8600000US95627,ZCTA5 95627,3802
8600000US95628,ZCTA5 95628,40855
8600000US95629,ZCTA5 95629,940
8600000US95630,ZCTA5 95630,78159
8600000US95631,ZCTA5 95631,6851
8600000US95632,ZCTA5 95632,31911
8600000US95633,ZCTA5 95633,4188
8600000US95634,ZCTA5 95634,3559
8600000US95635,ZCTA5 95635,1058
8600000US95636,ZCTA5 95636,1195
8600000US95637,ZCTA5 95637,268
8600000US95638,ZCTA5 95638,2126
8600000US95639,ZCTA5 95639,335
8600000US95640,ZCTA5 95640,11598
8600000US95641,ZCTA5 95641,1489
8600000US95642,ZCTA5 95642,7101
8600000US95645,ZCTA5 95645,1881
8600000US95646,ZCTA5 95646,80
8600000US95648,ZCTA5 95648,52949
8600000US95650,ZCTA5 95650,14808
8600000US95651,ZCTA5 95651,624
8600000US95652,ZCTA5 95652,789
8600000US95653,ZCTA5 95653,581
8600000US95655,ZCTA5 95655,4156
8600000US95658,ZCTA5 95658,6837
8600000US95659,ZCTA5 95659,932
8600000US95660,ZCTA5 95660,35461
8600000US95661,ZCTA5 95661,31315
8600000US95662,ZCTA5 95662,32172
8600000US95663,ZCTA5 95663,2493
8600000US95664,ZCTA5 95664,1603
8600000US95665,ZCTA5 95665,4303
8600000US95666,ZCTA5 95666,5164
8600000US95667,ZCTA5 95667,36487
8600000US95668,ZCTA5 95668,664
8600000US95669,ZCTA5 95669,2315
8600000US95670,ZCTA5 95670,55558
8600000US95672,ZCTA5 95672,5266
8600000US95673,ZCTA5 95673,16636
8600000US95674,ZCTA5 95674,767
8600000US95675,ZCTA5 95675,566
8600000US95677,ZCTA5 95677,25477
8600000US95678,ZCTA5 95678,42053
8600000US95679,ZCTA5 95679,56
8600000US95680,ZCTA5 95680,10
8600000US95681,ZCTA5 95681,1246
8600000US95682,ZCTA5 95682,30314
8600000US95683,ZCTA5 95683,6326
8600000US95684,ZCTA5 95684,3129
8600000US95685,ZCTA5 95685,4665
8600000US95686,ZCTA5 95686,1262
8600000US95687,ZCTA5 95687,69060
8600000US95688,ZCTA5 95688,37260
8600000US95689,ZCTA5 95689,1698
8600000US95690,ZCTA5 95690,2215
8600000US95691,ZCTA5 95691,38690
8600000US95692,ZCTA5 95692,5251
8600000US95693,ZCTA5 95693,7037
8600000US95694,ZCTA5 95694,10495
8600000US95695,ZCTA5 95695,41278
8600000US95697,ZCTA5 95697,183
8600000US95698,ZCTA5 95698,148
8600000US95699,ZCTA5 95699,21
8600000US95701,ZCTA5 95701,915
8600000US95703,ZCTA5 95703,831
8600000US95709,ZCTA5 95709,5498
8600000US95713,ZCTA5 95713,10472
8600000US95714,ZCTA5 95714,522
8600000US95715,ZCTA5 95715,104
8600000US95717,ZCTA5 95717,176
8600000US95720,ZCTA5 95720,103
8600000US95721,ZCTA5 95721,0
8600000US95722,ZCTA5 95722,5123
8600000US95724,ZCTA5 95724,22
8600000US95726,ZCTA5 95726,8449
8600000US95728,ZCTA5 95728,231
8600000US95735,ZCTA5 95735,12
8600000US95736,ZCTA5 95736,289
8600000US95742,ZCTA5 95742,12472
8600000US95746,ZCTA5 95746,23934
8600000US95747,ZCTA5 95747,66931
8600000US95757,ZCTA5 95757,50727
8600000US95758,ZCTA5 95758,65811
8600000US95762,ZCTA5 95762,43052
8600000US95765,ZCTA5 95765,39214
8600000US95776,ZCTA5 95776,23911
8600000US95811,ZCTA5 95811,6294
8600000US95814,ZCTA5 95814,11908
8600000US95815,ZCTA5 95815,25673
8600000US95816,ZCTA5 95816,17199
8600000US95817,ZCTA5 95817,13758
8600000US95818,ZCTA5 95818,21625
8600000US95819,ZCTA5 95819,19890
8600000US95820,ZCTA5 95820,36437
8600000US95821,ZCTA5 95821,35812
8600000US95822,ZCTA5 95822,44741
8600000US95823,ZCTA5 95823,79440
8600000US95824,ZCTA5 95824,30296
8600000US95825,ZCTA5 95825,37473
8600000US95826,ZCTA5 95826,39145
8600000US95827,ZCTA5 95827,20666
8600000US95828,ZCTA5 95828,58717
8600000US95829,ZCTA5 95829,28264
8600000US95830,ZCTA5 95830,734
8600000US95831,ZCTA5 95831,43094
8600000US95832,ZCTA5 95832,12114
8600000US95833,ZCTA5 95833,39905
8600000US95834,ZCTA5 95834,30076
8600000US95835,ZCTA5 95835,40170
8600000US95837,ZCTA5 95837,300
8600000US95838,ZCTA5 95838,39053
8600000US95841,ZCTA5 95841,21229
8600000US95842,ZCTA5 95842,33522
8600000US95843,ZCTA5 95843,47823
8600000US95864,ZCTA5 95864,23352
8600000US95901,ZCTA5 95901,33455
8600000US95903,ZCTA5 95903,1653
8600000US95910,ZCTA5 95910,123
8600000US95912,ZCTA5 95912,5380
8600000US95914,ZCTA5 95914,752
8600000US95915,ZCTA5 95915,0
8600000US95916,ZCTA5 95916,1359
8600000US95917,ZCTA5 95917,3717
8600000US95918,ZCTA5 95918,2915
8600000US95919,ZCTA5 95919,971
8600000US95920,ZCTA5 95920,315
8600000US95922,ZCTA5 95922,831
8600000US95923,ZCTA5 95923,28
8600000US95925,ZCTA5 95925,276
8600000US95926,ZCTA5 95926,40000
8600000US95928,ZCTA5 95928,37735
8600000US95930,ZCTA5 95930,72
8600000US95932,ZCTA5 95932,7633
8600000US95934,ZCTA5 95934,146
8600000US95935,ZCTA5 95935,261
8600000US95936,ZCTA5 95936,158
8600000US95937,ZCTA5 95937,1540
8600000US95938,ZCTA5 95938,4446
8600000US95939,ZCTA5 95939,605
8600000US95941,ZCTA5 95941,775
8600000US95942,ZCTA5 95942,934
8600000US95943,ZCTA5 95943,871
8600000US95944,ZCTA5 95944,26
8600000US95945,ZCTA5 95945,25381
8600000US95946,ZCTA5 95946,8977
8600000US95947,ZCTA5 95947,1657
8600000US95948,ZCTA5 95948,11917
8600000US95949,ZCTA5 95949,21036
8600000US95950,ZCTA5 95950,350
8600000US95951,ZCTA5 95951,2686
8600000US95953,ZCTA5 95953,10925
8600000US95954,ZCTA5 95954,12371
8600000US95955,ZCTA5 95955,1386
8600000US95956,ZCTA5 95956,348
8600000US95957,ZCTA5 95957,879
8600000US95959,ZCTA5 95959,18343
8600000US95960,ZCTA5 95960,684
8600000US95961,ZCTA5 95961,28489
8600000US95962,ZCTA5 95962,1324
8600000US95963,ZCTA5 95963,15492
8600000US95965,ZCTA5 95965,20498
8600000US95966,ZCTA5 95966,29860
8600000US95968,ZCTA5 95968,1231
8600000US95969,ZCTA5 95969,23572
8600000US95970,ZCTA5 95970,616
8600000US95971,ZCTA5 95971,5924
8600000US95973,ZCTA5 95973,36682
8600000US95974,ZCTA5 95974,65
8600000US95975,ZCTA5 95975,1877
8600000US95977,ZCTA5 95977,1488
8600000US95978,ZCTA5 95978,245
8600000US95979,ZCTA5 95979,414
8600000US95981,ZCTA5 95981,39
8600000US95982,ZCTA5 95982,3259
8600000US95983,ZCTA5 95983,380
8600000US95984,ZCTA5 95984,327
8600000US95986,ZCTA5 95986,56
8600000US95987,ZCTA5 95987,5950
8600000US95988,ZCTA5 95988,8298
8600000US95991,ZCTA5 95991,40861
8600000US95993,ZCTA5 95993,37077
8600000US96001,ZCTA5 96001,34293
8600000US96002,ZCTA5 96002,34196
8600000US96003,ZCTA5 96003,44328
8600000US96006,ZCTA5 96006,389
8600000US96007,ZCTA5 96007,23228
8600000US96008,ZCTA5 96008,1191
8600000US96009,ZCTA5 96009,321
8600000US96010,ZCTA5 96010,122
8600000US96011,ZCTA5 96011,199
8600000US96013,ZCTA5 96013,4819
8600000US96014,ZCTA5 96014,135
8600000US96015,ZCTA5 96015,320
8600000US96016,ZCTA5 96016,424
8600000US96017,ZCTA5 96017,140
8600000US96019,ZCTA5 96019,10178
8600000US96020,ZCTA5 96020,2369
8600000US96021,ZCTA5 96021,16017
8600000US96022,ZCTA5 96022,16253
8600000US96023,ZCTA5 96023,1184
8600000US96024,ZCTA5 96024,846
8600000US96025,ZCTA5 96025,2126
8600000US96027,ZCTA5 96027,2327
8600000US96028,ZCTA5 96028,1368
8600000US96029,ZCTA5 96029,167
8600000US96031,ZCTA5 96031,133
8600000US96032,ZCTA5 96032,2653
8600000US96033,ZCTA5 96033,490
8600000US96034,ZCTA5 96034,279
8600000US96035,ZCTA5 96035,3629
8600000US96037,ZCTA5 96037,279
8600000US96038,ZCTA5 96038,732
8600000US96039,ZCTA5 96039,904
8600000US96040,ZCTA5 96040,124
8600000US96041,ZCTA5 96041,2934
8600000US96044,ZCTA5 96044,963
8600000US96046,ZCTA5 96046,115
8600000US96047,ZCTA5 96047,849
8600000US96048,ZCTA5 96048,730
8600000US96049,ZCTA5 96049,90
8600000US96050,ZCTA5 96050,381
8600000US96051,ZCTA5 96051,1358
8600000US96052,ZCTA5 96052,1574
8600000US96054,ZCTA5 96054,319
8600000US96055,ZCTA5 96055,3866
8600000US96056,ZCTA5 96056,1530
8600000US96057,ZCTA5 96057,1235
8600000US96058,ZCTA5 96058,553
8600000US96059,ZCTA5 96059,542
8600000US96061,ZCTA5 96061,21
8600000US96062,ZCTA5 96062,1042
8600000US96063,ZCTA5 96063,359
8600000US96064,ZCTA5 96064,4533
8600000US96065,ZCTA5 96065,403
8600000US96067,ZCTA5 96067,7094
8600000US96068,ZCTA5 96068,204
8600000US96069,ZCTA5 96069,800
8600000US96071,ZCTA5 96071,31
8600000US96073,ZCTA5 96073,3980
8600000US96074,ZCTA5 96074,164
8600000US96075,ZCTA5 96075,350
8600000US96076,ZCTA5 96076,284
8600000US96080,ZCTA5 96080,29139
8600000US96084,ZCTA5 96084,536
8600000US96085,ZCTA5 96085,54
8600000US96086,ZCTA5 96086,278
8600000US96087,ZCTA5 96087,544
8600000US96088,ZCTA5 96088,4690
8600000US96090,ZCTA5 96090,481
8600000US96091,ZCTA5 96091,618
8600000US96092,ZCTA5 96092,343
8600000US96093,ZCTA5 96093,3570
8600000US96094,ZCTA5 96094,6611
8600000US96096,ZCTA5 96096,703
8600000US96097,ZCTA5 96097,9746
8600000US96101,ZCTA5 96101,5262
8600000US96103,ZCTA5 96103,1401
8600000US96104,ZCTA5 96104,842
8600000US96105,ZCTA5 96105,372
8600000US96106,ZCTA5 96106,274
8600000US96107,ZCTA5 96107,1433
8600000US96108,ZCTA5 96108,80
8600000US96109,ZCTA5 96109,812
8600000US96110,ZCTA5 96110,126
8600000US96111,ZCTA5 96111,83
8600000US96112,ZCTA5 96112,224
8600000US96113,ZCTA5 96113,1925
8600000US96114,ZCTA5 96114,3267
8600000US96115,ZCTA5 96115,115
8600000US96116,ZCTA5 96116,172
8600000US96117,ZCTA5 96117,355
8600000US96118,ZCTA5 96118,1779
8600000US96119,ZCTA5 96119,59
8600000US96120,ZCTA5 96120,926
8600000US96121,ZCTA5 96121,358
8600000US96122,ZCTA5 96122,3266
8600000US96123,ZCTA5 96123,25
8600000US96124,ZCTA5 96124,458
8600000US96125,ZCTA5 96125,126
8600000US96126,ZCTA5 96126,85
8600000US96128,ZCTA5 96128,685
8600000US96129,ZCTA5 96129,408
8600000US96130,ZCTA5 96130,20119
8600000US96132,ZCTA5 96132,50
8600000US96133,ZCTA5 96133,126
8600000US96134,ZCTA5 96134,2059
8600000US96135,ZCTA5 96135,301
8600000US96136,ZCTA5 96136,44
8600000US96137,ZCTA5 96137,3252
8600000US96140,ZCTA5 96140,953
8600000US96141,ZCTA5 96141,403
8600000US96142,ZCTA5 96142,885
8600000US96143,ZCTA5 96143,3585
8600000US96145,ZCTA5 96145,2147
8600000US96146,ZCTA5 96146,1145
8600000US96148,ZCTA5 96148,580
8600000US96150,ZCTA5 96150,29327
8600000US96155,ZCTA5 96155,0
8600000US96161,ZCTA5 96161,18488
8600000US97635,ZCTA5 97635,170
