GEO_ID,NAME,B12001_001E,B12001_002E,B12001_003E,B12001_004E,B12001_005E,B12001_006E,B12001_007E,B12001_008E,B12001_009E,B12001_010E,B12001_011E,B12001_012E,B12001_013E,B12001_014E,B12001_015E,B12001_016E,B12001_017E,B12001_018E,B12001_019E
id,Geographic Area Name,Estimate!!Total:,Estimate!!Total:!!Male:,Estimate!!Total:!!Male:!!Never married,Estimate!!Total:!!Male:!!Now married:,"Estimate!!Total:!!Male:!!Now married:!!Married, spouse present","Estimate!!Total:!!Male:!!Now married:!!Married, spouse absent:","Estimate!!Total:!!Male:!!Now married:!!Married, spouse absent:!!Separated","Estimate!!Total:!!Male:!!Now married:!!Married, spouse absent:!!Other",Estimate!!Total:!!Male:!!Widowed,Estimate!!Total:!!Male:!!Divorced,Estimate!!Total:!!Female:,Estimate!!Total:!!Female:!!Never married,Estimate!!Total:!!Female:!!Now married:,"Estimate!!Total:!!Female:!!Now married:!!Married, spouse present","Estimate!!Total:!!Female:!!Now married:!!Married, spouse absent:","Estimate!!Total:!!Female:!!Now married:!!Married, spouse absent:!!Separated","Estimate!!Total:!!Female:!!Now married:!!Married, spouse absent:!!Other",Estimate!!Total:!!Female:!!Widowed,Estimate!!Total:!!Female:!!Divorced
8600000US94560,ZCTA5 94560,38905,19816,7728,10740,10013,727,94,633,376,972,19089,5421,10640,9874,766,116,650,1313,1715
8600000US94561,ZCTA5 94561,32134,15578,5248,8857,8507,350,162,188,223,1250,16556,5578,8871,8157,714,360,354,860,1247
8600000US94563,ZCTA5 94563,16225,7670,1645,5511,5322,189,38,151,213,301,8555,1801,5444,5254,190,65,125,717,593
8600000US94564,ZCTA5 94564,16404,7695,2596,3925,3461,464,134,330,296,878,8709,2739,3801,3388,413,125,288,892,1277
8600000US94565,ZCTA5 94565,76487,37413,16233,17558,14916,2642,821,1821,708,2914,39074,14031,17834,14437,3397,1725,1672,2175,5034
8600000US94566,ZCTA5 94566,37481,18398,4679,12131,11501,630,118,512,378,1210,19083,3986,12048,11432,616,252,364,1462,1587
8600000US94567,ZCTA5 94567,515,239,89,121,108,13,0,13,6,23,276,67,108,100,8,2,6,39,62
8600000US94568,ZCTA5 94568,43024,21147,5912,13548,12697,851,209,642,155,1532,21877,4769,13927,12497,1430,380,1050,955,2226
8600000US94569,ZCTA5 94569,180,97,65,0,0,0,0,0,0,32,83,28,0,0,0,0,0,0,55
8600000US94571,ZCTA5 94571,9799,4847,1056,2986,2760,226,121,105,363,442,4952,657,2871,2783,88,43,45,542,882
8600000US94572,ZCTA5 94572,8490,4031,1637,1953,1727,226,35,191,140,301,4459,1506,2088,1700,388,189,199,403,462
8600000US94573,ZCTA5 94573,29,21,9,12,12,0,0,0,0,0,8,0,0,0,0,0,0,0,8
8600000US94574,ZCTA5 94574,7584,3632,1045,2084,1863,221,12,209,105,398,3952,1000,1854,1719,135,63,72,442,656
8600000US94575,ZCTA5 94575,1178,362,356,3,0,3,0,3,0,3,816,816,0,0,0,0,0,0,0
8600000US94576,ZCTA5 94576,105,56,25,24,24,0,0,0,0,7,49,0,22,22,0,0,0,0,27
8600000US94577,ZCTA5 94577,40407,19162,7462,9578,8807,771,251,520,457,1665,21245,7249,9765,8629,1136,463,673,1806,2425
8600000US94578,ZCTA5 94578,33763,15656,6777,7273,6117,1156,233,923,379,1227,18107,7341,7218,5838,1380,476,904,1333,2215
8600000US94579,ZCTA5 94579,18565,9352,3546,4879,4139,740,325,415,287,640,9213,2544,4932,4095,837,175,662,826,911
8600000US94580,ZCTA5 94580,25151,12277,4717,6671,6034,637,130,507,284,605,12874,3949,6680,5745,935,374,561,946,1299
8600000US94582,ZCTA5 94582,32095,15653,3991,10987,10457,530,74,456,87,588,16442,3598,10984,10141,843,151,692,582,1278
8600000US94583,ZCTA5 94583,27907,13725,3635,9084,8646,438,128,310,168,838,14182,3058,8953,8477,476,121,355,836,1335
8600000US94585,ZCTA5 94585,23764,11402,4704,5672,5182,490,144,346,264,762,12362,4166,5806,5227,579,161,418,1014,1376
8600000US94586,ZCTA5 94586,716,392,119,223,200,23,0,23,14,36,324,61,219,196,23,10,13,17,27
8600000US94587,ZCTA5 94587,62959,32167,12081,18297,16459,1838,362,1476,563,1226,30792,8446,17582,16149,1433,559,874,2484,2280
8600000US94588,ZCTA5 94588,29523,14108,3380,9998,9488,510,81,429,212,518,15415,2944,9924,9334,590,188,402,1006,1541
8600000US94589,ZCTA5 94589,25141,11663,4518,5915,4937,978,399,579,299,931,13478,4379,5863,4807,1056,460,596,1411,1825
8600000US94590,ZCTA5 94590,30483,14889,6588,5677,4583,1094,372,722,289,2335,15594,6195,5759,4551,1208,607,601,1246,2394
8600000US94591,ZCTA5 94591,46984,22608,9004,11694,10592,1102,317,785,408,1502,24376,7206,11977,10456,1521,487,1034,2036,3157
8600000US94592,ZCTA5 94592,818,380,205,133,133,0,0,0,0,42,438,222,149,138,11,0,11,24,43
8600000US94595,ZCTA5 94595,16560,6782,1517,4264,4021,243,43,200,409,592,9778,1478,4183,3896,287,83,204,2394,1723
8600000US94596,ZCTA5 94596,18815,9078,3000,5121,4779,342,128,214,195,762,9737,2902,5046,4770,276,100,176,651,1138
8600000US94597,ZCTA5 94597,19312,9647,3315,5454,5107,347,110,237,131,747,9665,2716,5151,4952,199,62,137,439,1359
8600000US94598,ZCTA5 94598,22841,10580,2715,7162,6863,299,53,246,220,483,12261,2610,7157,6747,410,153,257,1005,1489
8600000US94599,ZCTA5 94599,2909,1297,298,629,583,46,24,22,97,273,1612,259,562,534,28,9,19,507,284
8600000US94601,ZCTA5 94601,42001,21128,11051,8495,6520,1975,454,1521,231,1351,20873,9522,8057,6239,1818,547,1271,1381,1913
8600000US94602,ZCTA5 94602,25049,11821,4338,6207,5643,564,146,418,146,1130,13228,4651,6046,5525,521,271,250,954,1577
8600000US94603,ZCTA5 94603,27183,13131,6622,5416,4481,935,366,569,197,896,14052,6070,5416,4281,1135,549,586,1196,1370
8600000US94605,ZCTA5 94605,35823,17045,7766,7335,6247,1088,281,807,409,1535,18778,8292,6894,6016,878,449,429,1243,2349
8600000US94606,ZCTA5 94606,32870,15552,7028,6962,5662,1300,416,884,257,1305,17318,7670,6444,5336,1108,456,652,1564,1640
8600000US94607,ZCTA5 94607,23378,11346,6354,3944,3062,882,420,462,247,801,12032,5954,3668,2918,750,326,424,1129,1281
8600000US94608,ZCTA5 94608,27780,13779,7645,4765,3970,795,160,635,172,1197,14001,6891,4520,3740,780,206,574,937,1653
8600000US94609,ZCTA5 94609,20657,10019,5632,3245,2857,388,102,286,132,1010,10638,5610,3351,2724,627,265,362,419,1258
8600000US94610,ZCTA5 94610,27999,13075,5718,5984,5325,659,116,543,138,1235,14924,6643,5661,5046,615,264,351,827,1793
8600000US94611,ZCTA5 94611,33131,15582,4602,9303,8777,526,221,305,352,1325,17549,5190,8970,8469,501,124,377,1412,1977
8600000US94612,ZCTA5 94612,14785,7658,4349,2342,1674,668,332,336,99,868,7127,3535,2016,1635,381,242,139,650,926
8600000US94613,ZCTA5 94613,844,20,15,5,4,1,0,1,0,0,824,818,4,4,0,0,0,0,2
8600000US94618,ZCTA5 94618,14492,6734,2367,3755,3632,123,42,81,253,359,7758,2615,3786,3554,232,90,142,520,837
8600000US94619,ZCTA5 94619,19770,9168,3332,4947,4506,441,115,326,245,644,10602,3576,5175,4265,910,412,498,471,1380
8600000US94621,ZCTA5 94621,25719,12173,6059,5062,3805,1257,187,1070,194,858,13546,6789,4675,3537,1138,356,782,863,1219
8600000US94702,ZCTA5 94702,14189,6710,2760,3091,2708,383,141,242,162,697,7479,3135,2884,2699,185,85,100,506,954
8600000US94703,ZCTA5 94703,18600,9439,4898,3700,3284,416,180,236,110,731,9161,4081,3717,3273,444,86,358,315,1048
8600000US94704,ZCTA5 94704,29058,13986,11640,1797,1299,498,180,318,115,434,15072,13043,1386,1193,193,103,90,100,543
8600000US94705,ZCTA5 94705,12198,6036,2609,2939,2633,306,64,242,114,374,6162,2250,2850,2559,291,129,162,364,698
8600000US94706,ZCTA5 94706,16656,8071,2649,4730,4506,224,25,199,195,497,8585,2397,4792,4373,419,153,266,397,999
8600000US94707,ZCTA5 94707,10058,4835,1218,3153,2942,211,78,133,130,334,5223,1060,3145,2933,212,62,150,449,569
8600000US94708,ZCTA5 94708,9681,4620,1220,3005,2779,226,31,195,93,302,5061,1114,2971,2759,212,44,168,431,545
8600000US94709,ZCTA5 94709,11085,5702,3667,1714,1492,222,66,156,23,298,5383,3209,1599,1349,250,67,183,159,416
8600000US94710,ZCTA5 94710,6627,3254,1670,1161,1001,160,49,111,23,400,3373,1691,1166,966,200,53,147,226,290
8600000US94720,ZCTA5 94720,2833,1283,1266,17,17,0,0,0,0,0,1550,1510,40,17,23,0,23,0,0
8600000US94801,ZCTA5 94801,23994,12103,5244,5707,4581,1126,400,726,234,918,11891,4642,5308,4457,851,256,595,733,1208
8600000US94803,ZCTA5 94803,22172,10997,3993,5991,5314,677,172,505,261,752,11175,3538,5624,5140,484,112,372,1056,957
8600000US94804,ZCTA5 94804,32905,15775,7210,6863,5828,1035,359,676,164,1538,17130,6758,6654,5590,1064,545,519,1566,2152
8600000US94805,ZCTA5 94805,12059,5678,2076,2975,2562,413,165,248,71,556,6381,2124,2841,2581,260,65,195,586,830
8600000US94806,ZCTA5 94806,52609,26028,11857,11657,9748,1909,811,1098,482,2032,26581,10278,11418,9326,2092,858,1234,1718,3167
8600000US94850,ZCTA5 94850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US94901,ZCTA5 94901,33247,16573,6109,8357,7454,903,285,618,283,1824,16674,5543,7832,7006,826,252,574,1007,2292
8600000US94903,ZCTA5 94903,25630,12180,3809,7150,6496,654,236,418,179,1042,13450,3134,6701,6253,448,229,219,1586,2029
8600000US94904,ZCTA5 94904,10554,5006,1170,3138,2939,199,57,142,160,538,5548,1176,2898,2783,115,30,85,554,920
8600000US94920,ZCTA5 94920,10628,5024,900,3509,3423,86,13,73,90,525,5604,1006,3445,3339,106,46,60,488,665
8600000US94922,ZCTA5 94922,813,342,165,123,123,0,0,0,0,54,471,171,122,122,0,0,0,90,88
8600000US94923,ZCTA5 94923,808,426,103,176,166,10,0,10,72,75,382,120,171,171,0,0,0,34,57
8600000US94924,ZCTA5 94924,1022,452,171,224,196,28,0,28,8,49,570,200,232,190,42,19,23,27,111
8600000US94925,ZCTA5 94925,7735,3449,933,2098,2050,48,48,0,90,328,4286,984,2145,2018,127,56,71,403,754
8600000US94928,ZCTA5 94928,37247,17425,7412,7580,6916,664,219,445,404,2029,19822,8148,7560,6852,708,234,474,1428,2686
8600000US94929,ZCTA5 94929,167,79,9,47,36,11,11,0,0,23,88,15,35,35,0,0,0,17,21
8600000US94930,ZCTA5 94930,7545,3641,1151,1974,1913,61,5,56,45,471,3904,1034,1966,1846,120,0,120,254,650
8600000US94931,ZCTA5 94931,7028,3310,1138,1768,1659,109,0,109,65,339,3718,1081,1761,1620,141,19,122,301,575
8600000US94933,ZCTA5 94933,630,291,92,171,142,29,0,29,0,28,339,136,169,137,32,0,32,0,34
8600000US94937,ZCTA5 94937,695,333,80,228,228,0,0,0,18,7,362,34,243,219,24,0,24,49,36
8600000US94938,ZCTA5 94938,807,399,180,186,186,0,0,0,6,27,408,165,218,186,32,0,32,0,25
8600000US94939,ZCTA5 94939,5749,2562,665,1686,1589,97,39,58,53,158,3187,863,1555,1499,56,28,28,188,581
8600000US94940,ZCTA5 94940,287,132,38,76,76,0,0,0,18,0,155,32,82,82,0,0,0,0,41
8600000US94941,ZCTA5 94941,26326,12128,2904,7605,7402,203,63,140,261,1358,14198,3526,7615,7099,516,192,324,928,2129
8600000US94945,ZCTA5 94945,16060,8067,2175,4953,4689,264,102,162,291,648,7993,1868,4607,4380,227,165,62,502,1016
8600000US94946,ZCTA5 94946,576,273,37,209,183,26,3,23,0,27,303,57,199,186,13,11,2,18,29
8600000US94947,ZCTA5 94947,22141,10801,3524,6094,5748,346,97,249,190,993,11340,3055,5766,5379,387,123,264,1006,1513
8600000US94949,ZCTA5 94949,15837,7837,2552,4252,3766,486,40,446,296,737,8000,2181,3906,3489,417,127,290,601,1312
8600000US94950,ZCTA5 94950,118,71,18,53,51,2,0,2,0,0,47,6,41,41,0,0,0,0,0
8600000US94951,ZCTA5 94951,3959,1996,530,1283,1230,53,40,13,79,104,1963,369,1248,1207,41,0,41,133,213
8600000US94952,ZCTA5 94952,29875,14474,4587,7796,7194,602,203,399,291,1800,15401,4245,7996,7161,835,370,465,1123,2037
8600000US94954,ZCTA5 94954,31962,15437,5016,8997,8205,792,329,463,363,1061,16525,3841,9154,8270,884,299,585,1523,2007
8600000US94956,ZCTA5 94956,1022,423,61,278,272,6,0,6,23,61,599,81,281,261,20,8,12,37,200
8600000US94957,ZCTA5 94957,969,494,129,316,306,10,6,4,5,44,475,68,304,290,14,0,14,49,54
8600000US94960,ZCTA5 94960,13193,6123,1479,4072,3961,111,52,59,114,458,7070,1964,3830,3661,169,85,84,370,906
8600000US94963,ZCTA5 94963,278,132,63,57,29,28,28,0,0,12,146,117,29,29,0,0,0,0,0
8600000US94964,ZCTA5 94964,3155,3030,1795,638,45,593,87,506,19,578,125,17,50,50,0,0,0,16,42
8600000US94965,ZCTA5 94965,9869,4382,1200,2448,2282,166,75,91,225,509,5487,1696,2243,2019,224,91,133,518,1030
8600000US94970,ZCTA5 94970,684,333,106,192,144,48,25,23,0,35,351,115,166,144,22,0,22,30,40
8600000US94971,ZCTA5 94971,226,92,22,63,63,0,0,0,0,7,134,29,61,61,0,0,0,22,22
8600000US94972,ZCTA5 94972,25,13,0,0,0,0,0,0,13,0,12,0,0,0,0,0,0,0,12
8600000US94973,ZCTA5 94973,1103,599,90,294,288,6,0,6,71,144,504,84,294,279,15,15,0,69,57
8600000US95002,ZCTA5 95002,1875,954,482,419,375,44,0,44,36,17,921,292,415,380,35,0,35,103,111
8600000US95003,ZCTA5 95003,21771,10304,3060,6017,5678,339,121,218,158,1069,11467,2686,6012,5724,288,98,190,1100,1669
8600000US95004,ZCTA5 95004,3241,1667,451,1052,1015,37,13,24,66,98,1574,410,922,906,16,16,0,65,177
8600000US95005,ZCTA5 95005,6538,3075,1214,1559,1433,126,50,76,59,243,3463,1236,1551,1484,67,0,67,214,462
8600000US95006,ZCTA5 95006,8177,4251,1433,2324,2141,183,61,122,106,388,3926,1038,2255,2048,207,104,103,152,481
8600000US95007,ZCTA5 95007,344,120,14,106,101,5,0,5,0,0,224,57,120,102,18,14,4,16,31
8600000US95008,ZCTA5 95008,38145,18710,6499,10162,9299,863,339,524,392,1657,19435,5673,10025,9153,872,226,646,1306,2431
8600000US95010,ZCTA5 95010,7384,3239,1079,1673,1555,118,84,34,39,448,4145,1109,1594,1464,130,68,62,588,854
8600000US95012,ZCTA5 95012,7339,3773,1627,1808,1582,226,54,172,151,187,3566,1170,1747,1490,257,28,229,223,426
8600000US95013,ZCTA5 95013,85,17,0,17,17,0,0,0,0,0,68,37,16,16,0,0,0,15,0
8600000US95014,ZCTA5 95014,49092,24316,7174,15986,15234,752,103,649,392,764,24776,4991,16278,15087,1191,248,943,2044,1463
8600000US95017,ZCTA5 95017,596,318,99,175,153,22,3,19,7,37,278,61,165,140,25,7,18,14,38
8600000US95018,ZCTA5 95018,5853,2817,976,1536,1403,133,29,104,14,291,3036,843,1583,1451,132,38,94,122,488
8600000US95019,ZCTA5 95019,5618,2925,1452,1226,1047,179,19,160,55,192,2693,992,1194,994,200,125,75,211,296
8600000US95020,ZCTA5 95020,50171,24590,9398,13240,11703,1537,547,990,371,1581,25581,8263,12644,11285,1359,687,672,1608,3066
8600000US95023,ZCTA5 95023,41745,20840,8105,10766,9847,919,221,698,473,1496,20905,6449,10886,9681,1205,415,790,1523,2047
8600000US95030,ZCTA5 95030,11083,5314,1380,3477,3380,97,74,23,73,384,5769,1078,3591,3416,175,96,79,410,690
8600000US95032,ZCTA5 95032,21164,10358,2740,6564,6209,355,122,233,215,839,10806,2285,6487,6153,334,152,182,1012,1022
8600000US95033,ZCTA5 95033,8123,4182,1007,2673,2580,93,27,66,116,386,3941,771,2657,2560,97,9,88,157,356
8600000US95035,ZCTA5 95035,64654,33496,11823,19322,17089,2233,363,1870,604,1747,31158,8124,18474,16514,1960,641,1319,2260,2300
8600000US95037,ZCTA5 95037,40997,20110,5983,12247,11486,761,280,481,402,1478,20887,5120,12375,11374,1001,333,668,1310,2082
8600000US95039,ZCTA5 95039,768,416,118,204,153,51,23,28,26,68,352,142,151,146,5,0,5,9,50
8600000US95041,ZCTA5 95041,258,137,47,67,67,0,0,0,0,23,121,0,112,69,43,0,43,9,0
8600000US95043,ZCTA5 95043,634,332,88,189,181,8,2,6,12,43,302,77,181,168,13,7,6,8,36
8600000US95045,ZCTA5 95045,3471,1675,423,999,945,54,9,45,9,244,1796,511,938,913,25,25,0,122,225
8600000US95046,ZCTA5 95046,4838,2519,808,1413,1381,32,0,32,95,203,2319,605,1464,1375,89,16,73,143,107
8600000US95050,ZCTA5 95050,31925,17175,7915,7998,6847,1151,317,834,258,1004,14750,4798,7258,6605,653,316,337,1195,1499
8600000US95051,ZCTA5 95051,49320,25401,8154,15538,13875,1663,223,1440,301,1408,23919,6101,14675,13489,1186,386,800,1307,1836
8600000US95053,ZCTA5 95053,3862,1818,1802,16,0,16,0,16,0,0,2044,2044,0,0,0,0,0,0,0
8600000US95054,ZCTA5 95054,19943,10308,3702,6115,5357,758,53,705,136,355,9635,2878,5637,5189,448,157,291,511,609
8600000US95060,ZCTA5 95060,42290,21373,10939,8333,7583,750,157,593,325,1776,20917,8990,8325,7534,791,396,395,1009,2593
8600000US95062,ZCTA5 95062,31793,15501,6592,6697,6091,606,137,469,343,1869,16292,6105,6498,5838,660,189,471,1180,2509
8600000US95064,ZCTA5 95064,10290,4801,4525,249,225,24,1,23,5,22,5489,5190,248,213,35,4,31,18,33
8600000US95065,ZCTA5 95065,7106,3349,1027,1882,1825,57,11,46,63,377,3757,1178,1888,1757,131,67,64,291,400
8600000US95066,ZCTA5 95066,12917,6432,1972,3798,3493,305,142,163,104,558,6485,1593,3387,3234,153,54,99,565,940
8600000US95070,ZCTA5 95070,26434,12625,2870,8913,8441,472,38,434,308,534,13809,2681,9023,8449,574,118,456,1208,897
8600000US95073,ZCTA5 95073,9375,4544,1556,2359,2220,139,76,63,56,573,4831,1623,2339,2145,194,2,192,298,571
8600000US95075,ZCTA5 95075,344,184,58,114,114,0,0,0,8,4,160,21,117,101,16,16,0,8,14
8600000US95076,ZCTA5 95076,66807,33533,13742,16757,14856,1901,475,1426,680,2354,33274,11802,16435,14239,2196,818,1378,2278,2759
8600000US95110,ZCTA5 95110,16144,9191,4185,4028,2999,1029,235,794,90,888,6953,2639,3264,2891,373,128,245,301,749
8600000US95111,ZCTA5 95111,48767,24727,10579,11975,9850,2125,281,1844,371,1802,24040,8383,11259,9538,1721,587,1134,1843,2555
8600000US95112,ZCTA5 95112,53386,28078,15997,9303,7119,2184,583,1601,320,2458,25308,13108,8081,6703,1378,487,891,1331,2788
8600000US95113,ZCTA5 95113,2059,1181,490,514,445,69,11,58,0,177,878,213,495,439,56,0,56,73,97
8600000US95116,ZCTA5 95116,43239,22103,10460,10163,8240,1923,513,1410,422,1058,21136,8344,9676,7839,1837,673,1164,1473,1643
8600000US95117,ZCTA5 95117,24572,12292,5397,5743,5348,395,75,320,207,945,12280,3984,5907,5216,691,205,486,758,1631
8600000US95118,ZCTA5 95118,25134,12104,3818,7199,6859,340,70,270,249,838,13030,3089,7373,6796,577,289,288,912,1656
8600000US95119,ZCTA5 95119,8020,3988,1271,2365,2206,159,30,129,74,278,4032,1082,2296,2179,117,79,38,245,409
8600000US95120,ZCTA5 95120,30853,15146,3685,10543,10155,388,44,344,411,507,15707,3177,10558,10126,432,56,376,1037,935
8600000US95121,ZCTA5 95121,31308,15522,5725,8556,7192,1364,164,1200,288,953,15786,4843,8417,7031,1386,386,1000,1175,1351
8600000US95122,ZCTA5 95122,44579,22546,10319,10625,8302,2323,270,2053,302,1300,22033,8235,10290,8011,2279,627,1652,1865,1643
8600000US95123,ZCTA5 95123,55367,27081,9481,15101,13865,1236,353,883,546,1953,28286,8573,15056,13679,1377,680,697,1776,2881
8600000US95124,ZCTA5 95124,40503,20256,6036,12398,11915,483,88,395,471,1351,20247,4888,12437,11758,679,157,522,1216,1706
8600000US95125,ZCTA5 95125,43007,19925,5938,11688,10959,729,136,593,438,1861,23082,6470,11466,10678,788,398,390,2017,3129
8600000US95126,ZCTA5 95126,30596,15810,7749,6914,6189,725,240,485,56,1091,14786,5380,7007,5954,1053,697,356,901,1498
8600000US95127,ZCTA5 95127,53762,28109,12731,13402,11500,1902,263,1639,423,1553,25653,8317,13334,11188,2146,584,1562,1878,2124
8600000US95128,ZCTA5 95128,30604,15426,6747,7139,6532,607,195,412,181,1359,15178,4853,7234,6339,895,338,557,1252,1839
8600000US95129,ZCTA5 95129,32231,16069,4714,10384,9389,995,151,844,287,684,16162,3648,10154,9205,949,267,682,1159,1201
8600000US95130,ZCTA5 95130,11309,5398,1630,3478,3238,240,71,169,79,211,5911,1447,3507,3253,254,81,173,316,641
8600000US95131,ZCTA5 95131,26389,14157,6021,7334,6323,1011,151,860,233,569,12232,3575,6965,6170,795,219,576,787,905
8600000US95132,ZCTA5 95132,35293,17724,6538,10031,8930,1101,222,879,333,822,17569,5026,9894,8755,1139,286,853,1222,1427
8600000US95133,ZCTA5 95133,23729,11757,4727,6295,5346,949,180,769,253,482,11972,3726,6096,5178,918,107,811,1146,1004
8600000US95134,ZCTA5 95134,25415,13987,5684,7668,6578,1090,132,958,49,586,11428,3826,6673,6236,437,91,346,200,729
8600000US95135,ZCTA5 95135,17923,8536,1918,5907,5545,362,82,280,177,534,9387,1643,5932,5429,503,167,336,1095,717
8600000US95136,ZCTA5 95136,37848,18157,6045,10400,9256,1144,264,880,458,1254,19691,5957,10454,8899,1555,407,1148,979,2301
8600000US95138,ZCTA5 95138,16693,7955,2426,5068,4773,295,39,256,81,380,8738,2287,5083,4719,364,165,199,556,812
8600000US95139,ZCTA5 95139,5916,3093,1007,1881,1792,89,8,81,16,189,2823,575,1886,1730,156,47,109,141,221
8600000US95140,ZCTA5 95140,102,61,27,34,34,0,0,0,0,0,41,0,41,32,9,4,5,0,0
8600000US95148,ZCTA5 95148,40203,19870,7126,11489,9702,1787,184,1603,317,938,20333,6611,10799,9521,1278,277,1001,1550,1373
8600000US95202,ZCTA5 95202,4828,2272,1145,598,317,281,127,154,95,434,2556,1287,508,287,221,73,148,335,426
8600000US95203,ZCTA5 95203,12223,5942,2516,2702,2054,648,221,427,154,570,6281,2472,2496,2009,487,309,178,486,827
8600000US95204,ZCTA5 95204,23242,11325,4787,5072,4557,515,320,195,347,1119,11917,3639,5145,4539,606,278,328,1330,1803
8600000US95205,ZCTA5 95205,27802,14552,6990,6233,5066,1167,481,686,337,992,13250,5351,5938,4884,1054,482,572,878,1083
8600000US95206,ZCTA5 95206,47696,23216,10407,10894,9744,1150,340,810,460,1455,24480,9024,11153,9411,1742,641,1101,2165,2138
8600000US95207,ZCTA5 95207,40874,19273,9169,7861,7006,855,347,508,633,1610,21601,8337,8134,6848,1286,659,627,2175,2955
8600000US95209,ZCTA5 95209,35012,17387,6675,8795,8139,656,235,421,490,1427,17625,5611,8654,8039,615,302,313,1796,1564
8600000US95210,ZCTA5 95210,31415,14935,6693,6605,5594,1011,305,706,394,1243,16480,6519,6932,5462,1470,637,833,1212,1817
8600000US95211,ZCTA5 95211,1624,648,648,0,0,0,0,0,0,0,976,964,12,0,12,0,12,0,0
8600000US95212,ZCTA5 95212,22744,10959,4132,6042,5487,555,31,524,62,723,11785,3397,6814,5436,1378,635,743,1085,489
8600000US95215,ZCTA5 95215,19397,11201,4633,5032,3834,1198,311,887,436,1100,8196,2540,4118,3719,399,101,298,772,766
8600000US95219,ZCTA5 95219,22853,11049,3392,6464,5949,515,312,203,327,866,11804,2968,6458,5884,574,231,343,1036,1342
8600000US95220,ZCTA5 95220,6356,3209,888,1767,1624,143,75,68,187,367,3147,689,1826,1634,192,141,51,514,118
8600000US95222,ZCTA5 95222,4573,2254,611,1128,1103,25,14,11,83,432,2319,549,1291,1183,108,58,50,318,161
8600000US95223,ZCTA5 95223,2437,1348,287,737,585,152,61,91,54,270,1089,98,740,641,99,47,52,104,147
8600000US95224,ZCTA5 95224,142,56,5,43,43,0,0,0,0,8,86,30,48,48,0,0,0,0,8
8600000US95225,ZCTA5 95225,303,173,46,127,127,0,0,0,0,0,130,24,106,106,0,0,0,0,0
8600000US95226,ZCTA5 95226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US95227,ZCTA5 95227,548,291,76,190,179,11,11,0,0,25,257,11,182,182,0,0,0,45,19
8600000US95228,ZCTA5 95228,3794,1926,574,1119,956,163,17,146,24,209,1868,343,1047,1047,0,0,0,134,344
8600000US95230,ZCTA5 95230,613,303,50,167,157,10,10,0,9,77,310,127,163,151,12,12,0,15,5
8600000US95231,ZCTA5 95231,4479,3077,1748,970,375,595,83,512,92,267,1402,394,719,365,354,51,303,139,150
8600000US95232,ZCTA5 95232,161,84,46,29,29,0,0,0,0,9,77,0,37,37,0,0,0,20,20
8600000US95233,ZCTA5 95233,427,189,47,127,108,19,0,19,0,15,238,44,156,126,30,0,30,38,0
8600000US95234,ZCTA5 95234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US95236,ZCTA5 95236,3447,1747,544,1027,974,53,25,28,56,120,1700,366,1018,941,77,41,36,155,161
8600000US95237,ZCTA5 95237,2708,1423,568,713,693,20,9,11,10,132,1285,311,765,698,67,35,32,80,129
8600000US95240,ZCTA5 95240,36894,18011,6499,9588,8239,1349,536,813,459,1465,18883,5727,9066,8069,997,496,501,1776,2314
8600000US95242,ZCTA5 95242,21464,10136,2893,6048,5686,362,50,312,384,811,11328,2546,6269,5732,537,274,263,1119,1394
8600000US95245,ZCTA5 95245,1534,793,244,386,358,28,0,28,33,130,741,150,454,394,60,25,35,41,96
8600000US95246,ZCTA5 95246,1133,607,223,323,282,41,0,41,26,35,526,108,293,293,0,0,0,60,65
8600000US95247,ZCTA5 95247,3468,1491,387,794,747,47,13,34,97,213,1977,533,853,817,36,36,0,353,238
8600000US95248,ZCTA5 95248,106,58,12,35,35,0,0,0,0,11,48,0,39,39,0,0,0,0,9
8600000US95249,ZCTA5 95249,4326,2336,954,1011,902,109,53,56,88,283,1990,419,988,937,51,22,29,113,470
8600000US95250,ZCTA5 95250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US95251,ZCTA5 95251,619,259,96,125,125,0,0,0,0,38,360,100,140,140,0,0,0,34,86
8600000US95252,ZCTA5 95252,13726,6699,1989,3554,3260,294,117,177,234,922,7027,1662,3747,3493,254,132,122,582,1036
