"GEO_ID","NAME","B12001_001E","B12001_001M","B12001_002E","B12001_002M","B12001_003E","B12001_003M","B12001_004E","B12001_004M","B12001_005E","B12001_005M","B12001_006E","B12001_006M","B12001_007E","B12001_007M","B12001_008E","B12001_008M","B12001_009E","B12001_009M","B12001_010E","B12001_010M","B12001_011E","B12001_011M","B12001_012E","B12001_012M","B12001_013E","B12001_013M","B12001_014E","B12001_014M","B12001_015E","B12001_015M","B12001_016E","B12001_016M","B12001_017E","B12001_017M","B12001_018E","B12001_018M","B12001_019E","B12001_019M"
"id","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Male:","Margin of Error!!Total:!!Male:","Estimate!!Total:!!Male:!!Never married","Margin of Error!!Total:!!Male:!!Never married","Estimate!!Total:!!Male:!!Now married:","Margin of Error!!Total:!!Male:!!Now married:","Estimate!!Total:!!Male:!!Now married:!!Married, spouse present","Margin of Error!!Total:!!Male:!!Now married:!!Married, spouse present","Estimate!!Total:!!Male:!!Now married:!!Married, spouse absent:","Margin of Error!!Total:!!Male:!!Now married:!!Married, spouse absent:","Estimate!!Total:!!Male:!!Now married:!!Married, spouse absent:!!Separated","Margin of Error!!Total:!!Male:!!Now married:!!Married, spouse absent:!!Separated","Estimate!!Total:!!Male:!!Now married:!!Married, spouse absent:!!Other","Margin of Error!!Total:!!Male:!!Now married:!!Married, spouse absent:!!Other","Estimate!!Total:!!Male:!!Widowed","Margin of Error!!Total:!!Male:!!Widowed","Estimate!!Total:!!Male:!!Divorced","Margin of Error!!Total:!!Male:!!Divorced","Estimate!!Total:!!Female:","Margin of Error!!Total:!!Female:","Estimate!!Total:!!Female:!!Never married","Margin of Error!!Total:!!Female:!!Never married","Estimate!!Total:!!Female:!!Now married:","Margin of Error!!Total:!!Female:!!Now married:","Estimate!!Total:!!Female:!!Now married:!!Married, spouse present","Margin of Error!!Total:!!Female:!!Now married:!!Married, spouse present","Estimate!!Total:!!Female:!!Now married:!!Married, spouse absent:","Margin of Error!!Total:!!Female:!!Now married:!!Married, spouse absent:","Estimate!!Total:!!Female:!!Now married:!!Married, spouse absent:!!Separated","Margin of Error!!Total:!!Female:!!Now married:!!Married, spouse absent:!!Separated","Estimate!!Total:!!Female:!!Now married:!!Married, spouse absent:!!Other","Margin of Error!!Total:!!Female:!!Now married:!!Married, spouse absent:!!Other","Estimate!!Total:!!Female:!!Widowed","Margin of Error!!Total:!!Female:!!Widowed","Estimate!!Total:!!Female:!!Divorced","Margin of Error!!Total:!!Female:!!Divorced"
"8600000US95357","ZCTA5 95357","9392","908","4806","566","1857","389","2532","284","2372","252","160","102","21","23","139","100","68","60","349","107","4586","428","1325","277","2432","234","2302","217","130","77","44","44","86","67","304","107","525","136"
"8600000US95358","ZCTA5 95358","24345","983","13076","689","5721","557","6392","447","5707","401","685","178","249","131","436","125","368","114","595","129","11269","509","3535","383","6116","400","5366","350","750","248","278","114","472","202","676","136","942","204"
"8600000US95360","ZCTA5 95360","9894","714","4758","466","1631","415","2580","333","2495","330","85","53","19","25","66","49","110","90","437","176","5136","484","1485","372","2576","290","2399","314","177","80","71","53","106","71","336","160","739","260"
"8600000US95361","ZCTA5 95361","27750","921","13631","625","4388","487","7391","383","6879","399","512","166","264","142","248","101","322","130","1530","350","14119","711","3716","432","7540","424","6772","395","768","242","514","203","254","119","1167","246","1696","316"
"8600000US95363","ZCTA5 95363","21382","675","11136","720","4560","685","5619","437","5192","358","427","159","142","101","285","145","175","98","782","295","10246","552","3295","484","5502","407","4911","334","591","216","228","141","363","197","426","126","1023","286"
"8600000US95364","ZCTA5 95364","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US95365","ZCTA5 95365","3575","376","1931","257","787","195","885","166","819","159","66","55","38","40","28","32","102","74","157","91","1644","210","541","150","855","149","745","135","110","82","56","44","54","67","146","76","102","66"
"8600000US95366","ZCTA5 95366","14181","359","6942","373","2189","313","4034","273","3884","260","150","71","48","37","102","61","177","74","542","153","7239","338","1842","355","3992","222","3817","240","175","136","44","41","131","130","764","172","641","157"
"8600000US95367","ZCTA5 95367","19004","457","9346","349","3415","409","5238","317","4823","255","415","182","155","107","260","140","121","55","572","125","9658","343","2753","273","5096","251","4605","249","491","123","223","90","268","99","624","124","1185","217"
"8600000US95368","ZCTA5 95368","10906","762","5610","480","2109","407","2970","365","2684","350","286","176","30","48","256","172","118","118","413","210","5296","510","1802","420","2728","331","2618","344","110","104","13","21","97","104","215","128","551","240"
"8600000US95369","ZCTA5 95369","861","166","468","91","137","54","270","57","255","57","15","15","15","15","0","12","15","18","46","29","393","89","124","53","244","57","242","57","2","3","2","3","0","12","16","12","9","13"
"8600000US95370","ZCTA5 95370","23882","954","11400","598","2901","410","6498","475","5935","444","563","191","280","138","283","111","365","130","1636","270","12482","505","2597","331","6699","489","6121","463","578","157","243","94","335","130","1431","269","1755","371"
"8600000US95372","ZCTA5 95372","1548","398","896","264","300","156","492","161","492","161","0","12","0","12","0","12","12","19","92","75","652","170","113","100","451","143","451","143","0","12","0","12","0","12","49","48","39","39"
"8600000US95374","ZCTA5 95374","1377","204","749","141","253","100","477","84","436","82","41","48","8","11","33","47","0","12","19","19","628","106","152","70","427","75","414","74","13","14","4","7","9","13","26","27","23","19"
"8600000US95375","ZCTA5 95375","5","3","5","3","0","12","4","3","0","12","4","3","0","12","4","3","1","2","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US95376","ZCTA5 95376","42771","1184","21004","585","7699","538","11176","494","10203","506","973","202","295","111","678","188","383","137","1746","283","21767","822","6774","636","11287","500","9870","505","1417","235","488","140","929","187","1384","219","2322","329"
"8600000US95377","ZCTA5 95377","25399","1124","12685","725","4320","591","7497","462","6785","478","712","303","244","214","468","180","220","106","648","230","12714","726","3650","574","7372","499","6706","454","666","255","211","128","455","188","838","297","854","215"
"8600000US95379","ZCTA5 95379","3263","495","1715","318","476","229","1022","225","872","231","150","128","149","127","1","2","77","74","140","103","1548","307","427","191","923","250","894","239","29","44","28","44","1","4","47","49","151","99"
"8600000US95380","ZCTA5 95380","33116","859","15671","616","6073","485","7775","447","6887","428","888","222","384","149","504","246","556","218","1267","251","17445","648","6138","554","7810","483","6658","413","1152","220","673","172","479","136","1429","202","2068","356"
"8600000US95382","ZCTA5 95382","30987","867","14562","680","5069","576","8027","401","7379","401","648","222","336","157","312","157","302","117","1164","312","16425","694","5088","602","8122","449","7286","416","836","233","443","179","393","146","1460","326","1755","312"
"8600000US95383","ZCTA5 95383","3154","436","1695","296","436","171","892","199","878","202","14","22","0","12","14","22","81","83","286","145","1459","221","256","115","851","197","798","186","53","53","53","53","0","12","125","87","227","118"
"8600000US95385","ZCTA5 95385","340","177","157","74","15","18","118","69","99","68","19","21","6","10","13","20","0","12","24","22","183","110","68","56","115","68","93","65","22","24","8","12","14","21","0","12","0","12"
"8600000US95386","ZCTA5 95386","7950","467","4136","328","1448","258","2196","259","2067","246","129","87","103","81","26","26","48","40","444","186","3814","304","961","252","2305","256","2050","241","255","126","166","114","89","64","187","101","361","120"
"8600000US95387","ZCTA5 95387","475","238","265","125","105","60","160","72","160","72","0","12","0","12","0","12","0","12","0","12","210","126","56","91","154","66","154","66","0","12","0","12","0","12","0","12","0","12"
"8600000US95388","ZCTA5 95388","10370","765","5579","502","2144","394","2796","271","2374","223","422","161","168","115","254","100","171","88","468","171","4791","434","1523","303","2529","242","2205","215","324","131","194","88","130","70","396","125","343","148"
"8600000US95389","ZCTA5 95389","1368","352","946","275","588","219","190","116","40","31","150","109","27","53","123","96","0","12","168","115","422","173","209","116","141","95","43","27","98","93","12","25","86","88","0","12","72","83"
"8600000US95391","ZCTA5 95391","13431","1305","6559","781","1659","477","4512","489","4169","450","343","209","93","117","250","175","24","37","364","194","6872","710","1645","419","4329","477","4016","426","313","169","85","81","228","147","362","205","536","240"
"8600000US95401","ZCTA5 95401","31924","1200","15660","833","6192","617","7167","450","6438","390","729","272","195","104","534","251","275","111","2026","380","16264","754","5504","604","7304","411","6400","369","904","256","282","144","622","224","892","299","2564","381"
"8600000US95403","ZCTA5 95403","36931","1122","17436","724","7254","618","8191","491","7396","454","795","215","363","148","432","147","215","108","1776","289","19495","729","6066","535","8147","529","7332","499","815","243","248","109","567","210","2028","407","3254","434"
"8600000US95404","ZCTA5 95404","33640","1456","16728","878","6130","601","8298","483","7295","412","1003","320","523","247","480","198","322","129","1978","298","16912","885","5192","624","8172","473","7443","464","729","196","365","169","364","135","1185","232","2363","311"
"8600000US95405","ZCTA5 95405","18014","910","8305","575","2672","384","4356","396","4142","377","214","105","37","45","177","105","167","81","1110","317","9709","568","2650","371","4615","453","4232","395","383","216","52","50","331","196","868","243","1576","256"
"8600000US95407","ZCTA5 95407","33183","1358","16915","920","7466","757","7193","615","5892","487","1301","356","444","173","857","281","423","159","1833","347","16268","812","5847","649","7245","605","5865","489","1380","345","712","274","668","185","947","206","2229","370"
"8600000US95409","ZCTA5 95409","23532","898","10399","645","2809","413","6047","386","5641","341","406","217","129","85","277","199","552","201","991","202","13133","593","2637","361","6196","384","5724","354","472","159","206","115","266","113","1703","204","2597","327"
"8600000US95410","ZCTA5 95410","904","229","460","143","253","96","171","90","160","89","11","15","0","12","11","15","0","12","36","44","444","125","170","80","157","88","157","88","0","12","0","12","0","12","63","57","54","49"
"8600000US95412","ZCTA5 95412","356","103","193","68","61","61","107","40","92","38","15","16","6","10","9","12","0","12","25","30","163","47","33","22","113","36","93","37","20","18","6","9","14","16","2","4","15","14"
"8600000US95415","ZCTA5 95415","1173","276","594","156","216","96","316","100","283","94","33","38","22","35","11","15","11","18","51","32","579","153","132","87","283","86","283","86","0","12","0","12","0","12","54","41","110","52"
"8600000US95417","ZCTA5 95417","356","266","221","168","102","88","76","55","65","51","11","17","0","12","11","17","0","12","43","68","135","107","57","60","68","55","68","55","0","12","0","12","0","12","10","16","0","12"
"8600000US95420","ZCTA5 95420","384","222","237","134","63","73","174","120","173","120","1","2","0","12","1","2","0","12","0","12","147","100","0","12","147","100","147","100","0","12","0","12","0","12","0","12","0","12"
"8600000US95421","ZCTA5 95421","1608","203","798","142","292","93","377","86","344","77","33","37","8","10","25","36","14","9","115","48","810","105","200","55","401","78","389","74","12","14","0","12","12","14","75","32","134","51"
"8600000US95422","ZCTA5 95422","12167","427","5940","353","2493","299","2090","294","1620","239","470","182","286","113","184","129","394","138","963","192","6227","350","2113","306","1990","209","1535","223","455","152","250","136","205","91","845","173","1279","213"
"8600000US95423","ZCTA5 95423","3231","395","1733","286","529","159","949","213","713","164","236","145","110","116","126","91","43","35","212","130","1498","238","240","121","814","179","741","178","73","56","8","13","65","54","144","78","300","114"
"8600000US95425","ZCTA5 95425","8710","460","4202","287","1174","210","2503","244","2348","205","155","103","26","30","129","97","50","40","475","148","4508","312","1019","229","2671","230","2363","207","308","144","103","67","205","121","309","119","509","125"
"8600000US95426","ZCTA5 95426","1267","370","733","183","190","98","391","134","348","136","43","54","0","12","43","54","65","78","87","78","534","229","69","72","324","139","306","136","18","28","18","28","0","12","88","99","53","63"
"8600000US95427","ZCTA5 95427","208","107","106","55","18","12","73","49","73","49","0","12","0","12","0","12","0","12","15","25","102","57","8","11","67","47","67","47","0","12","0","12","0","12","0","12","27","31"
"8600000US95428","ZCTA5 95428","1991","236","1017","147","441","97","395","87","287","82","108","60","23","25","85","52","64","45","117","43","974","149","273","88","355","88","292","78","63","47","33","38","30","32","108","53","238","83"
"8600000US95429","ZCTA5 95429","116","78","81","62","27","35","41","29","35","28","6","8","0","12","6","8","13","21","0","12","35","27","0","12","35","27","35","27","0","12","0","12","0","12","0","12","0","12"
"8600000US95430","ZCTA5 95430","7","10","7","10","0","12","0","12","0","12","0","12","0","12","0","12","0","12","7","10","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US95431","ZCTA5 95431","161","138","99","88","97","89","2","6","0","12","2","6","0","12","2","6","0","12","0","12","62","55","53","51","7","14","0","12","7","14","7","14","0","12","1","2","1","2"
"8600000US95432","ZCTA5 95432","629","162","333","97","116","74","155","68","142","66","13","20","0","12","13","20","30","46","32","27","296","87","31","26","165","73","158","72","7","14","0","12","7","14","52","41","48","58"
"8600000US95435","ZCTA5 95435","205","267","75","110","0","12","75","110","75","110","0","12","0","12","0","12","0","12","0","12","130","159","64","92","53","80","53","80","0","12","0","12","0","12","0","12","13","22"
"8600000US95436","ZCTA5 95436","5563","404","2781","236","1110","190","1273","172","1156","170","117","72","60","65","57","44","20","21","378","113","2782","275","834","210","1159","166","1079","155","80","49","32","36","48","38","228","100","561","156"
"8600000US95437","ZCTA5 95437","12200","592","6154","392","1919","327","2903","297","2497","286","406","111","214","81","192","99","238","108","1094","279","6046","380","1373","235","2803","284","2468","269","335","124","130","80","205","95","651","163","1219","287"
"8600000US95439","ZCTA5 95439","532","192","303","111","130","88","106","68","106","68","0","12","0","12","0","12","0","12","67","55","229","93","55","65","103","64","103","64","0","12","0","12","0","12","41","55","30","52"
"8600000US95441","ZCTA5 95441","1551","225","893","170","295","98","511","94","412","65","99","64","23","22","76","61","10","12","77","36","658","82","138","45","410","68","401","71","9","14","4","7","5","8","36","16","74","40"
"8600000US95442","ZCTA5 95442","2690","369","1223","238","432","131","754","192","734","188","20","33","0","12","20","33","16","29","21","32","1467","248","246","124","775","186","763","186","12","14","0","12","12","14","189","138","257","154"
"8600000US95443","ZCTA5 95443","133","112","62","56","40","46","0","12","0","12","0","12","0","12","0","12","22","35","0","12","71","65","33","51","0","12","0","12","0","12","0","12","0","12","19","31","19","31"
"8600000US95444","ZCTA5 95444","626","342","246","172","137","147","91","50","91","50","0","12","0","12","0","12","0","12","18","32","380","235","245","221","115","74","90","52","25","36","0","12","25","36","0","12","20","31"
"8600000US95445","ZCTA5 95445","2019","332","957","168","180","102","567","142","525","140","42","40","8","12","34","38","51","54","159","83","1062","202","178","98","591","158","492","121","99","111","20","32","79","105","127","90","166","99"
"8600000US95446","ZCTA5 95446","4690","407","2454","293","793","193","1029","196","970","194","59","41","31","28","28","28","78","48","554","147","2236","247","597","146","981","181","891","179","90","70","75","64","15","25","193","100","465","122"
"8600000US95448","ZCTA5 95448","15310","724","7584","513","2365","335","4268","322","3856","254","412","200","71","76","341","193","119","54","832","216","7726","422","1865","300","4186","265","3814","252","372","124","216","100","156","63","437","109","1238","223"
"8600000US95449","ZCTA5 95449","1262","202","689","142","317","117","291","71","260","58","31","29","7","11","24","26","38","29","43","32","573","96","166","63","289","61","266","59","23","21","10","15","13","14","23","21","95","47"
"8600000US95450","ZCTA5 95450","208","62","106","45","32","24","47","22","38","18","9","14","0","12","9","14","3","5","24","26","102","38","36","32","37","19","37","19","0","12","0","12","0","12","3","6","26","16"
"8600000US95451","ZCTA5 95451","9743","694","4796","444","1200","310","2531","323","2294","293","237","151","0","19","237","151","304","178","761","278","4947","394","935","231","2637","308","2257","276","380","207","181","129","199","162","573","156","802","224"
"8600000US95452","ZCTA5 95452","843","337","352","198","80","67","194","132","159","126","35","41","0","12","35","41","23","38","55","50","491","191","142","111","195","133","157","123","38","60","0","12","38","60","81","63","73","87"
"8600000US95453","ZCTA5 95453","9739","527","4682","323","1420","273","2362","226","2162","230","200","90","53","35","147","82","236","127","664","202","5057","348","1372","248","2304","240","2140","249","164","108","64","52","100","74","619","163","762","196"
"8600000US95454","ZCTA5 95454","1807","276","837","176","300","99","266","100","199","80","67","58","33","50","34","30","88","72","183","83","970","192","335","146","247","90","185","74","62","43","17","16","45","41","101","62","287","127"
"8600000US95456","ZCTA5 95456","794","244","279","120","68","58","134","66","88","52","46","57","34","55","12","19","0","12","77","75","515","188","205","164","85","47","85","47","0","12","0","12","0","12","72","57","153","91"
"8600000US95457","ZCTA5 95457","2684","441","1314","262","377","168","697","173","547","154","150","76","43","56","107","79","20","24","220","109","1370","294","289","120","656","172","510","144","146","107","19","29","127","102","162","104","263","149"
"8600000US95458","ZCTA5 95458","2557","449","1399","260","582","214","597","178","574","176","23","37","8","12","15","37","73","40","147","80","1158","247","279","145","558","152","492","137","66","54","66","54","0","12","162","112","159","78"
"8600000US95459","ZCTA5 95459","506","146","242","82","84","41","115","51","109","50","6","7","6","7","0","12","6","9","37","28","264","74","71","38","120","47","113","48","7","9","7","9","0","12","31","19","42","29"
"8600000US95460","ZCTA5 95460","2280","377","1189","243","339","164","604","186","574","180","30","50","0","12","30","50","15","25","231","134","1091","221","230","109","522","162","511","158","11","21","0","12","11","21","172","123","167","87"
"8600000US95461","ZCTA5 95461","2222","499","1083","292","248","142","598","204","535","195","63","84","7","11","56","79","80","86","157","133","1139","263","184","107","581","192","494","173","87","97","58","92","29","32","176","137","198","118"
"8600000US95462","ZCTA5 95462","970","171","532","114","220","77","149","46","142","43","7","10","0","12","7","10","17","26","146","64","438","112","117","63","136","40","114","31","22","20","22","20","0","12","59","39","126","68"
"8600000US95463","ZCTA5 95463","136","104","57","50","36","43","21","26","21","26","0","12","0","12","0","12","0","12","0","12","79","66","42","45","19","25","19","25","0","12","0","12","0","12","0","12","18","30"
"8600000US95464","ZCTA5 95464","2038","319","1035","193","349","115","523","148","441","135","82","85","15","21","67","81","59","63","104","60","1003","191","243","111","442","118","415","114","27","27","4","7","23","25","59","59","259","103"
"8600000US95465","ZCTA5 95465","1920","398","963","216","261","127","496","135","454","127","42","43","11","17","31","40","24","26","182","83","957","221","257","117","446","125","438","124","8","12","8","12","0","12","42","53","212","96"
"8600000US95466","ZCTA5 95466","796","196","436","138","179","84","214","81","146","50","68","68","0","12","68","68","10","16","33","32","360","89","85","56","196","57","160","53","36","33","0","12","36","33","20","19","59","37"
"8600000US95467","ZCTA5 95467","4351","561","2080","336","453","177","1304","195","1269","188","35","43","35","43","0","17","119","121","204","98","2271","304","333","141","1299","201","1285","199","14","23","14","23","0","17","248","105","391","160"
"8600000US95468","ZCTA5 95468","1041","221","513","113","176","69","248","94","223","87","25","32","19","30","6","10","13","17","76","39","528","131","146","67","261","94","251","95","10","12","4","4","6","9","45","26","76","33"
"8600000US95469","ZCTA5 95469","1506","212","728","112","205","85","435","78","428","76","7","16","0","12","7","16","19","24","69","44","778","151","149","79","479","95","459","93","20","34","0","12","20","34","37","24","113","54"
"8600000US95470","ZCTA5 95470","4747","470","2403","355","681","258","1488","267","1325","191","163","167","70","89","93","133","21","28","213","148","2344","260","466","147","1449","211","1376","213","73","60","69","59","4","7","93","61","336","132"
"8600000US95471","ZCTA5 95471","440","226","207","112","69","63","53","59","53","59","0","12","0","12","0","12","33","53","52","58","233","146","132","105","90","80","55","60","35","56","35","56","0","12","0","12","11","16"
"8600000US95472","ZCTA5 95472","27210","1081","12959","726","4227","500","7163","517","6518","360","645","341","94","54","551","331","318","111","1251","213","14251","625","3901","487","7008","425","6628","393","380","123","108","59","272","109","1008","216","2334","343"
"8600000US95476","ZCTA5 95476","31353","972","15050","571","4675","462","8202","397","7521","391","681","207","297","161","384","176","430","133","1743","272","16303","603","3727","503","8160","472","7440","442","720","236","237","121","483","186","1641","277","2775","334"
"8600000US95482","ZCTA5 95482","25219","675","12241","513","4662","422","6053","465","5495","458","558","168","105","64","453","168","219","92","1307","240","12978","462","3524","404","6213","494","5500","476","713","227","308","137","405","191","1265","222","1976","342"
"8600000US95485","ZCTA5 95485","2286","448","1162","220","402","146","580","169","570","168","10","14","2","5","8","12","57","38","123","67","1124","293","288","118","591","180","474","152","117","108","3","5","114","108","126","88","119","77"
"8600000US95486","ZCTA5 95486","51","62","34","38","0","12","18","28","18","28","0","12","0","12","0","12","0","12","16","26","17","29","0","12","17","29","17","29","0","12","0","12","0","12","0","12","0","12"
"8600000US95488","ZCTA5 95488","145","88","90","52","28","44","41","30","41","30","0","12","0","12","0","12","0","12","21","24","55","47","0","12","44","35","44","35","0","12","0","12","0","12","0","12","11","18"
"8600000US95490","ZCTA5 95490","10520","590","4975","334","1924","348","2220","335","2033","329","187","107","43","43","144","88","140","130","691","226","5545","432","1471","325","2394","333","2028","322","366","113","248","84","118","77","646","212","1034","278"
